	Unnamed: 0	Sentence	Label
29011	29011	na yarukaka intha padatha pakka porathu	Positive
29012	29012	thalapathy fans try pannuranuva... to dislike.. paavam.. ithu thala da	Positive
29013	29013	viswasam massana teaser  comeing soon  thala darisanam ku waiting	Positive
29014	29014	adaa jaathi veri pudichcha devudia pasangalaa enna daa mael jaathi keezh jaathi nuttu ellah jaathiyum onnu thaanda mada pundaingalaa🤫	Negative
29015	29015	simbu intro super. i love you simbu anna	Positive
29016	29016	engkalathu ooril ,sumar 700 kudumbangal iththiraippadaththai kaanpatharku aerpaadu seithullathu , thirelapathi maaperum vetrtri pera seivoam	Positive
29017	29017	vijay fans bairava teaser like it	Positive
29018	29018	surya anna vara level my god	Positive
29019	29019	walking style looks very well. i like it.	Positive
29020	29020	sema bro vera leavel bro sema trailer	Positive
29021	29021	old suryan movie + indian political scenario = kaappaan ??	unknown_state
29022	29022	slow motion vechi arunga guys avlo details iruku	Positive
29023	29023	21 am nootrandula idhukapuram indha maadhiri padam varumaana doupt dhan.en friends 100 pera indha padathukku na koopittupovan sathiyam	Mixed_feelings
29024	29024	mr.mohan sir evalo nalla enga irunthinga neenga.....	unknown_state
29025	29025	thala mass no i king maker	Positive
29026	29026	thala vera lvl luv u thala	Positive
29027	29027	thala mass paathaa ellaarukkum mersal thaan!!	Positive
29028	29028	vadakku kilakku mavattaththin muthal maas padam	Positive
29029	29029	15k dislike..ungalailam enna solli thitturadhunu theriyalaya...vimarsanam varaverka padukirathu..	unknown_state
29030	29030	enrum thala ajith,  eppavum ajith, ethilium ajith, ajith ajith ajith ajith ajiththan	Positive
29031	29031	g v prakash fans hit like	Positive
29032	29032	mersal...visvasam       vera leval...	Positive
29033	29033	sila kaedu ketta arasiyalvaathigal thann suyanalaththukkaaga vithaiththa vinai intru anaitthu saathiyinaraiyum thaalththappatta inaththukku ethiraaga anii thiratti irukkirathu. naan saathiyavaathi alla aanaalum oru penn kuzhandhaiyin thanthaiyaaga inththa padaththai aatharikkiraen.	Negative
29034	29034	melum melum aanava kolaigal ippadathin moolam uruvaagum   unmai kathalaga irunthal avargalai mannithi vazha vidungal nanbargale.......vazha povathu avargale...iruppathu oru yugam thaan.ithil kolaigalai seithu enna sathosham kaana pogireer...?  nadaga kathal enbathu poduvanavai..yaraiyum kurippittu solla iyalaathu. oru sila idangalil mattume nadakkirathu avargalai mattum kandarinthu thaguntha thandainaigalai neethi mantrathil vangi thaarungal nadaga kathalai karanam kondu unmai kadalai azhikathirgal... inthiyavil engum otrumai nilavavendum...	Mixed_feelings
29035	29035	maranamas. arunvijay, simbu. entry bgm vera lelvel	Positive
29036	29036	kadu iruntha eduthukuvanunga... kasu iruntha pudigikiduvanunga ... padipai mattum eduthukave mudiyathu.... sema dialogue...itha  feel pantravanga like panunga	Positive
29037	29037	jaathi veriyin uchcham ? udalil saakkadai oodubavan thaan jaathiyai ookkuvippaan	Positive
29038	29038	i love  ajith  kummar	Positive
29039	29039	thala - veru  enna vendum	Positive
29040	29040	thiroupathi engkal thaai iththiraippadam vetrtri pera manamaarntha vaazhththukkal	Positive
29042	29042	malumichampatti kongku vaelaalakkavundargal saarbaaga vaazhththugal,, . ranjiththa valaththivittathae enn maaman sivakumar pasanga sooryaavum, kaarthiyumthaan,,,	Positive
29043	29043	naan vandhate solle tirungu vandhate yenne	Positive
29044	29044	1st day 400 k likes varanummmmmm	Mixed_feelings
29045	29045	kala pathamadhiri irukku solra alavukku illa	Negative
29046	29046	90 s kidzzz please like...  2k kids comment	unknown_state
29047	29047	surya fan's like battan therika vidunga 🤩🤩🤩	unknown_state
29048	29048	ena pa ethu..evvolo heros and heroines varga...woooow	unknown_state
29049	29049	thevidiya  pasangala yaaaryum compare pannadhinga...baadujgala	Negative
29050	29050	dei.....vj sethupathy ku ena da promotion ae ila...vedha alavuku  kooda mass ilayae da	Negative
29051	29051	vijay + mohanlal  = jilla  surya + mohanlal = kaapan	unknown_state
29052	29052	thala thala thalathalaikaga oru like podunga	Positive
29053	29053	go go gadget... helicopter machine guns!!!!	Negative
29054	29054	super . k k  team .mr.yo	Positive
29055	29055	raja sir beethoven music a use panala. idhu avaru sondhama compose panadhu'	Positive
29056	29056	21k left for 500k likes	unknown_state
29057	29057	tharamaana triler  thiraippadam vetrtri pera nalvaazhththukkal	Positive
29058	29058	oray oru triler mottha kumbalum kadharuraanuga	Mixed_feelings
29059	29059	semma stylish... olunga odi poidunga kolaveri la irukken adhichu trouser oda oda vitruven... mass action movie maathiri irukku	Positive
29060	29060	must watch mother sentiment video.. thaayin arumai therinthavarkal idhai thavara vidaatheerkal.	unknown_state
29061	29061	tamil dubbing sema....kgf ku aprom tn la oru kannada move hit aaga poguthuu....	Positive
29062	29062	inthap padaththai ippa paesuvathai vida paththu varusham appuram thaan adhigamaa paesuvaangka.	unknown_state
29063	29063	vera mana mugam the king maker	Positive
29064	29064	alluuuuu teaser..... semmma mass.... pakka mass music....	Positive
29065	29065	arumaiyaana tillaana thiraippadam!!! vetrtri pera vaazhththugal	Positive
29066	29066	parkathukku munnadiye pottathu nan mattum thana....?	Mixed_feelings
29067	29067	nellai maavattam senaiththalaivar samuthaayam saarpil parattu mattrum padam vetrtri pera vaazhththukkal	Positive
29068	29068	thala super but tapseeye ithukkum irunthu irukkalam	Positive
29069	29069	vera level surya anna i love you surya anna	Positive
29070	29070	samuga parvayil oru ajith padam varavarkathakkathu	Positive
29071	29071	k.v..niga isalamaai e'livu padudhirukka maatinganu ninaikuran.!!	unknown_state
29072	29072	thala.......... semma thala nee va thala ..ithu enga varusam ithu unaku than thala.....	Positive
29073	29073	super trailer 1st part kuruma kalutha aruthu podura mathiri semai, inda mathiri naaygala ipadi thaa pananum, adanga maru, athu meeru, vera jaathi karan vayuthula un varisu valaranum, saraku miduku nu theriyura devudiya pasangala ipadi thaa aruthu podanum	unknown_state
29074	29074	bayama irukku vishvaasam enna aaga pogutho??	Negative
29075	29075	hollywood vida tharama iruku nenakravanga yaru	Positive
29076	29076	azalagana styleah na  rajini... remembering his love flims..	Positive
29077	29077	sarkar 200cr in just 1 week	Positive
29078	29078	psycho trailer tamil aah..?  dialogue um illa title um tamilla illa 🤓	Positive
29079	29079	sama vaera level adhum last endinga pangam 🤣🤣🤣	Positive
29080	29080	ajith pundai waste    surya anna mass	Negative
29081	29081	rangaraj pandey interview partutuvandhu trailer pakuravanga likrpannunga	Positive
29082	29082	neenga ellarum jaadhi veri pudichi kadharum podhu dhaanda indha sanginga marupadium paarpan munnadi nammala adimaya vachirukuradhuku nalla help pandringa .... aana onnu evanum tamil patru kidayaadhu adha vida jaadhi veri dhaan mukkiyam devar,ambetkar ivanga kooda indha madhri jaadhi veri pudichi theiriyala ellarum onna irukanum nu dhaan aasa patanga aana neenga dhaan da avangalaye oru jaadjikula adachi unga arasiyal labathikagavum suya perumaiyagavum use pannikureenga	unknown_state
29083	29083	viswasam laugh is ok  mersal laugh gommala laugh daww	Negative
29084	29084	last dialog semmme,,, all dislike members listen carefully	Positive
29085	29085	k   t  thiii	Negative
29086	29086	bgm ku than enoda like vera level bgm	Positive
29087	29087	thla da . u1 bgm	Positive
29088	29088	thalivara kalaichu inoru scene eduka porangalam...	Positive
29089	29089	surya fans & aarya fans hit like	unknown_state
29090	29090	wow 11 million views in 4 weaks	Positive
29091	29091	you...will...see...my...rage....!!!! thalaaaaaaaaaa..... can't wait for fdfs :)	Positive
29092	29092	#neraiya  #neraiya #neraiya  #neraiya #neraiya  thadava paathavunga #like pannunga #bss	Positive
29093	29093	dei na intha trailer ah paathutu inga pathiyam maathiri srichitu irukaen... 🤭	Positive
29094	29094	super star with keladi maja aiega	Positive
29095	29095	not gd... someone else better to act	Negative
29096	29096	unaku padam ma eduka theriyatha.. ithu la bio pic variya aa.. kastham da samy...	Negative
29097	29097	isai migavum arumaiyaaga ullathu. vasanam migavum nandraaga ullathu.  engkal unarvugalin velipaadu  thiraippadam maaga  varukirathu. iyakkunar avarkalin inththa padaippu . palarukku paadam maaga amaiyum . thiroupathi  team ikku enathu vaazhththukkal anaivarum thiraiyarangu sendru paarungkal . sozhanaadu . mukkulathoar  saarbaaga  vaazhththukkal....	Positive
29098	29098	wow semma semma semma vera level thala	Positive
29099	29099	padam vetrtripera devar samuthaayaththin saarbaaga vaazhththukkal	Positive
29100	29100	sam c. s  background musica therika vittrkarnu nenaikiravanga like a podunga	unknown_state
29101	29101	semma...🤝 pala mirattalkal varalaam, kaatchiyai yaarukkaakavum neekki vidaatheerkal... padaththai thamizharkal vetrtripera vaippaargal.	Positive
29102	29102	apo basha- ipo petta- thalaivar marana mass	Positive
29103	29103	kevalama iruku....yepo ne iron man ku voice kuduthiyo apove una veruthutan promise ah un movie lam paaka maatan	Negative
29104	29104	inththa kaalatthukku thevaiyaana padam annaa. vaazhththukkal. dialock summa neruppu parakkuthu.	Positive
29106	29106	mukkulathor saarpaga movie win panna vaaldukal...	Positive
29107	29107	omg like & views, therikudhu paaaaa	Positive
29108	29108	movie nalla than iruku # hidden layers vechi nalla illanu soldranga	Positive
29109	29109	1:23  and 2:26  avar  nilamaiya nenachu  enaku paavam irunthuchu	Positive
29110	29110	vera level la iruku dhanush sir maranam bgm bayagarama iruku	Positive
29111	29111	trailer disappoint aanavanga like panunga ..	Positive
29112	29112	after 0:43 rocked... suriya anna u1 selva g	Positive
29113	29113	thala and thalabathi avanga fans ku solla asapadradhu ithu thaan.. piurinjukonga da deiii.  1:55	Positive
29114	29114	jeeva anna ungaluku kandipa intha padam oru come back movie ah irukum	Positive
29115	29115	nice trailer.. but dhool padam maathiri irukumonu oru chinna doubt...!!!  vera yaarkavathu intha doubt vanthrukaa??	Mixed_feelings
29116	29116	thiroupathi is good...but at the same time pariyaerum perumaal, asuran padangkal nalla kadhai thalam ulla padangkalae.athil muzhuvathum solla pada vaendiyathu devendra kuula vaelaalar samuthaaya makkalin pirachchanaikal..aanaal mattra oru thaazhththa patta samuthaayaththai saerththu sonnathuthaan mana varuththam..	Mixed_feelings
29117	29117	kadavule  meena ponnu future la vijay jodi ya nadikka koodathu .. (no more.. anbulla rajinikanth 2)	Mixed_feelings
29118	29118	petta 713k likes nerkonda paarvai 721k likes	Mixed_feelings
29119	29119	thiruppur kaangayam kavundarkalin saarbaaga vaazhththukkal padam maaperum vetrtri adaiya vaazhththukkal	Positive
29120	29120	thalaivaaaaaaaaaaaaaaa!!!! petta paaaraakkkkk!!!!!! from malaysia tamilan	Positive
29121	29121	viswasam on tha way waiting marana waitng thala	Positive
29123	29123	panam eruntha enna vena panuvinga la da dei	Negative
29124	29124	500 thadavaiku male nkp trailer ah parthavanga mattum oru like podunga	Positive
29125	29125	engkalukku mannum , ponnum usuru madhiri...antha rendukkum aethaachchum kolai panna kooda thayanga mattom...\r \r ammanama irukkathu ponnukku mattum thaa avamanama...unakkum tanta....\r \r vasathiyaana veettu ponna correct pannuna thaan kaasu paakka mudiyum..arasiyalum panna mudiyumnu engka annan solli irukkaar....🤮\r \r cuddon thartkolai, vivasaayi thartkolainnu saavarathula paathi paer ponna bethavandanda......\r \r annaa viidioo batha engappaa sethuruvaruna...\r nee avankooda oodi varumpoathae ungkoppan angka seththu iruppaan....\r \r poantra semma tharamaana seruppadi vasanangkaludan...\r \r #thiroupathi pada trailer saadhaa maas illa bakka maas....naadaga kaathal panna solli maamaa vaelai parththu arasiyal pizhaippu nadaththum eena janmangalukku seruppadi...	Mixed_feelings
29127	29127	kaalam thaalththinaal kandavan thaan namakku marumagan  penkal valarppu mathiria intraiya petrtroar valarkkiraargal 30 vayathu varai thirumanam seithu tharuvathillai  pinn ippadi padam edukkaamal enna seivaargal 20 vayasu kulla thirumanam pandanum sollaravinga mattum like poadunga	Mixed_feelings
29128	29128	da suriya kulapaya nee police ah	Negative
29130	29130	epa release i am waiting chiyaan rasigan da	Positive
29131	29131	no 1 trending in sri lanka	Positive
29132	29132	mayiru nnu peyar vachirukkaalaam ......daye baadu neeyellaam padam nadikkalannu yaaru daa azhudhaa ..........	Negative
29133	29133	teaser paatha mattum pathathu... share pannanum mukkiyama download panni share pannama link ah share pannunga frds	unknown_state
29134	29134	siva anna semma bathil adi. congratulations	Mixed_feelings
29135	29135	surya is massive  kandippa padam block buster aagum  kaathirupoam	Positive
29136	29136	asuran bgm konjam copy  da nenga	unknown_state
29137	29137	i love str bgm arr nerrupu	Positive
29140	29140	dei talabathy serious scene paatu sirikiriya naya,  ippetan valantu vare,  kuppeike poiduveda.. odeve odathu da inta padam	Negative
29141	29141	hero will be a blockbuster for sk anna	Positive
29142	29142	idhu enna varusam 2016 nambalana ingka paarr.	unknown_state
29143	29143	aayiram aanalum maayuram aakathuu any mayuram(as)mayiladuthurai pullingoo	unknown_state
29144	29144	enna pathi teriyanumna nee innum  konjam kathirukkanum well said kathirukkom thalaivare waiting for you only	Positive
29145	29145	last bgm un azhaigil en idhayam than nilayail kathi song ah copy adichtan	Negative
29146	29146	suprb ....kidu trailer .. u vijay anna	Positive
29147	29147	i'm from bangalore thale na enaku uyiru avarodhu yedhu vandhalu enaku happy eruku yedhuku dha purile	Positive
29148	29148	thala rasigargal saarbaaga vetrtriyadaiya vaazhththukkal	Positive
29149	29149	yarellam viswasam ku trailer vendam nu ninaikkireenga..... only 1.5m liked teaser for viswasam.....	Positive
29150	29150	periya idaththu ponna kattuna thaan ketha vaazha mudiyum sema dialock enn manasula irukka paaramae kurainja madhiri irukku sema padam 🤩🥰	Mixed_feelings
29151	29151	thirumba thirumba araicha maavu chiin 1:32  eththanai naalaikkuthaan inththa madhiri vliandugitte aruvai paechchu paesura seenai viparo teriyalla..	Negative
29153	29153	aama ippo een idhu recommended la varudhu	Mixed_feelings
29154	29154	still trending in srilanka number 2  unka ellarayum kaali panran  str	unknown_state
29155	29155	idhu mani rathanam film ah eppovum mr padam silent ah povum indha padam therikudhu	Positive
29156	29156	🥭🥭🥭krishnagiri veera vanniyar  saarbaaga padam vetrtri pera vaazhththukkal	unknown_state
29157	29157	sar movie onle tamil enna telugu lo unadda	unknown_state
29158	29158	avangka eduthaa adhu samuthaayap padam.  ivangka eduthaa adhu saathip padamaa???   ennangka chaar ungka sattam??  varavaerpoam #thiroupathi 🤙	unknown_state
29159	29159	thalaivaaa. un dharisanam kaana kankodi vendum. dheivamey.	Positive
29160	29160	kongu mandalam sarbaga valthukal director thiru mohan	Positive
29161	29161	i love u surya annaa marana mass	Positive
29162	29162	a perfect anthem for all tamizhan's. veeramna ennanu indha naatuke avan sonnane. vaai illa maatukum avan needhiya thandhane.tamizhanda ennaalum sonnaale thimirerum.	Positive
29163	29163	one man army thaliver mass level	Positive
29164	29164	ithu dan namma keata thalaivar padam da evlo naala intha mari padathuku dan wait panrom	Positive
29165	29165	petrtroargalin valikalaiyum , naadaga kaathalin nayavanjagaththaiyum unarththum padamaaga amaiyum enbathu emathu nambikkai...nandri: thiru.moagan jii	Positive
29166	29166	rajini kalaai sema  arasiyal vaendaam rajini kandippa ungkalukku oottu poada mattom 90s kids	unknown_state
29168	29168	thalaiva semmmmmmaaaa mind blowing tease	Positive
29169	29169	ottumoththa raajagampalaththu nayakkar samuthaayaththin saarbaaga padam vetrtripera vaazhththukkal	Positive
29170	29170	oruthar mela viswasam katrathukaga innoruthar ah yean asinga paduthuringa   ultimate starr ajith kumar vaazhga	Positive
29171	29171	naan sirithal deepavaali  aadhi anna fan like	unknown_state
29172	29172	yuvan  yuvan  yuvan  yuvan	unknown_state
29173	29173	10 times ku mela pathavan like potutu ponga	unknown_state
29175	29175	padam paakanum nu oru interesting scene kuda ila	Positive
29176	29176	hit like for makkal selvan..  vijaysedhupathi annaa maas..	unknown_state
29177	29177	china vayasuna enga appa amma sanda potale.. bath room la poi vilunthu vilunthu siripa.... antha mari ethachi..	unknown_state
29178	29178	unlike pannawan poora 2k kids 90s kids daaaa	unknown_state
29179	29179	maranam we luv u surya ann	Positive
29181	29181	malayaman nathaman suruthiman makkal saarbaga valthukal	Positive
29182	29182	yaaru movie parthu trailer parkka vandhinga	Mixed_feelings
29183	29183	dai enna da enna  thala ipdi masss ah kattiringa  avaavavavavavavvavavavava	Positive
29184	29184	padathoda cg pathi pesunavankaluku sariyana adi	Mixed_feelings
29185	29185	inththa munnoattaththai aatharavu aliththa anaitthu samuthaaya nanbarkalukkum #thiroupathi kuzhuvin saarbaaga manamaarntha nandri. ivan ungkalil oruvan	Mixed_feelings
29186	29186	on vijay on ajith one and only super star rajinikanth is maas	Positive
29187	29187	ippo intha trailer ah parkura angaali pangaali ellaam oru like podunga	Positive
29188	29188	naanum penn pillaipethaavan. idhai paarkkumpoathu payamvaruthu..... adebol veriyum varuthu....	Mixed_feelings
29189	29189	antha amma mattum uiroda erunthurukanum 🤣🤣🤣	Positive
29190	29190	podu thalaiva ethana get up uhh	Positive
29191	29191	neela saayam veluththu pochchu tuum tuum tuum tuum,  kuruma kumbal vaesham kalainjchu pochchu tuum tuum tuum tuum	unknown_state
29192	29192	trailer tharama irku.... thala pola varuma	Positive
29193	29193	nadipen nayagan suriya anna.. vera leavel ..waiting ..hart like..	unknown_state
29194	29194	ippo na oru kelvi kekkura manisana iruntha unmaiya pathil sollu illa vena nee oyarntha sathiya iruntha unmaiya pathil sollu nee adipattu uirku poradura kizh sathi kara kittatha antha blood group irukku aava ratham kudutha othukanattiya illa na blood bank la vangikuva sollu va aathu eantha sathi karanuthunu theriyathu blood eathikka mattiya sollu	Mixed_feelings
29195	29195	yaruda naadaga kaathal grouboo... oooo ippa kooda  roja endra ponna naadaga kaathal panni konnaanungalae avanungalaa.... illa pollachi luuuu naadaga kaathal panni attoozhiyam pannaanungalae avanungalaa irukkumoa appa surry appa surry....mothalla ungka sooththa ozhungaa kaluwungada... mottha payaluvalu vanthuttaanunga jaathiya thookkittu.... ennaikuda saga manusana nesuchchu manusana vaalappoaroam....  unmaiyilae roja endra ponna konna naadakkaathal kuruppukkum ...pollachi naadaga kaathal kurooppukpum inthappadam savukkadithaan... mallakka paduththukuttu nallah thuppikkingala...	Negative
29196	29196	chiyaan vikram sir u r awesome sir.u have maintained good physique	Positive
29197	29197	tamizha1 2yarsadhi makkal saarbaaga thiroupathi vellivizhaa kaana vaazhththukkal	Positive
29198	29198	first day first show kku poravanga like pannunga	unknown_state
29199	29199	kaapaan - august 31 saahoo   - august 31 who will win ?	unknown_state
29200	29200	short film lae partutaen etae maari	Negative
29201	29201	anyone after sangatamihan flop like her	Negative
29202	29202	idhai aen daa ivloa paer dislike pannirukkeengka... chchai	Negative
29203	29203	good luck thala from mahesh babu fan. spyder jindabad	Positive
29204	29204	wt mn...surya paya comedy pannikittu irukkaru...summa onai illa sori nai illanu	Negative
29205	29205	unmaiyil naadaaga kathalaal miga adhiga alavil paathikkappatta samoogam endra ondru irukkum endraal adhu paraiyar samuthaayam mattumthaan	Mixed_feelings
29206	29206	fucking ajith fans kadasi varaikkum unkalukku bulpu thanda .......appuram saliniya epo evan leasing la eduthu erukkan vera yaaru siva thannn aadvik 2 ontha way	Mixed_feelings
29207	29207	ama inga enga kamal hassan ah kanom	Positive
29208	29208	30k left for 500k likes	unknown_state
29209	29209	padathuku mokkai director u ena nadaka poguthu	Negative
29210	29210	udayanidhi anna , katchi velaya paarunga , ungalukku yedhuku cinema yellam .	Mixed_feelings
29211	29211	indiaka hi nahi world kabhi record brock hone wala h like karo jo jo aisa chahta h	Negative
29212	29212	idukudan  title aa naan sirital intu vachingala	unknown_state
29213	29213	entha oru publicityum illama oru trailer ku ivlo likes vanga thalaiyala mattum than mudiyum	Positive
29214	29214	intha muttal makkalukku kaalam poora eps than correct	Negative
29215	29215	surya anna fan sfc   marana waiting karthik chinna anna kaithi movie	Positive
29216	29216	adichi odraa atha  vera level scene	Positive
29217	29217	kerala malyalees.. do like here for superstar vikram	Positive
29218	29218	enn sonthapantham ovvoru veetlayum pillaikaludan inththa thiraippadam kaana prachaaram thuvangivittaen...!  vizhippunarvukkaaga...!  vetrtripera enn manamaarntha vaazhththukkalum aatharavukalum sago...!	unknown_state
29219	29219	comment box pakka vantha like podunga	Positive
29221	29221	sathiyama semma trailer oru movie paatha feeling eh irukku	Positive
29222	29222	dhanush veriyan da ! ! !	Positive
29223	29223	keralathile oru jayam ravi fan padam polikum	unknown_state
29224	29224	intha trailer kuda dislike pannirkingleee ungalukku manashakchiyee illiyadaa ,,,,,,,	Negative
29225	29225	wonderful trailer.nalla hit movie ah irukum.kajal&ravi acting super ah irukum.	Positive
29226	29226	mani sir comeback triler mass vera leval	Positive
29227	29227	viswasam vs petta  viswasam like  petta comment	Mixed_feelings
29228	29228	aeri  dialogue last thalaivar scene appram jayam ravi ellam best	Positive
29229	29229	rajastan raajapuththirargal saarbaaga thiraippadam maaperum vetrtripera vaazhththukkal	Positive
29230	29230	aiyo namba mind vera angaya poguthya #sivakumar 🤣	Positive
29231	29231	trailer parthale theriyudhu yedho jathi kalavaram kelapa poraingo.....	Negative
29232	29232	caller tune la kola gaandla irukkaen mavana kollaama vidamaattaennu dialogue vechaa phone panravan reaction eppadi irukkum	Mixed_feelings
29233	29233	pataya kelapitaru enga thalapathy ajith fans savungada...sethuolingada....	Negative
29235	29235	sema paa super  jiiva  like it	unknown_state
29236	29236	but still vadivelu is the best hostel warden ever :)	Positive
29237	29237	full fun trailer padam vera level la irukum	Positive
29238	29238	onnu thalaaa nu vaiiii...illaaa thalapathy nuu vaiiiiii.....samaaaaaa	Positive
29239	29239	comment department ku vanthavunga pls one like ???	unknown_state
29240	29240	natchathira pattalam... padam romba speedaaaa poguthu.. mani.. vera levela ethir parkireom	Mixed_feelings
29241	29241	naan oru tamizhan adharku adaiyaalam enn saathi. thirumaavalavan thavara paesum vennai kalae avar aentaa appuram jaikka vechchinga . ingkae eventa saathi illaama tiriyuraan .. kaasu irunththaal saathi ellaam evanum parkamattan.. ingkae ellah katchigalum saathi paarththuthaan seed tharuthu..admk dmk rendu katchigalum vaazha inththa saathi saayam adharku udhavu inththa cinema social media press endha saathiyum uyarnththa saathi illada	unknown_state
29242	29242	ingku 99% karuththukkalai vaitthup paarkkum poathu elloarum naadagak kaathalai pattri therinthum arinththum vaithullanar.	Positive
29243	29243	vera level  str , over all semma	Positive
29244	29244	intha thevidiya pullanga epdi adimai paduthi irupanganu ippathan purithu ella thevdiya pasangala onnu kudi pollachila kothalukala othu kaasu kettanungala avanunga yaruda dircter thevdiya payya	Negative
29245	29245	oru nalla kalaingan dhanush! semma acting..	Positive
29246	29246	3dla  paakamalae ivlo nalla iruku appo 3dla epdi irukum	Mixed_feelings
29247	29247	yow vera level trailer yaa sirippu thaanga mudila	Positive
29248	29248	thala naa mass thala mattum dhaan mass yeh	Positive
29249	29249	arasiyalil arivup poorvamaaga  thirumavai neradiyaaga  ethirkka thuppillaathavargalae  penkalai pakadaikaayaakki   edukkappatta  thiraippatamthaan idhu. kandippaaga inththa idhu thoalviyilthaan mudiyum.	Negative
29250	29250	enakku veriyeruthu ennada pantringa.... kill the like button	unknown_state
29251	29251	sema thalaiva endrum ungalukku visvasamana fans thaan	Positive
29252	29252	bgm vera level a eruku ,movie expectation athigama aaite eruke....	Mixed_feelings
29253	29253	thala marana maaasu love u thala	Positive
29254	29254	last la marana kalaai rajini ah 🤣🤣🤣	Negative
29255	29255	bgm sema .......thala oada expressions	Positive
29256	29256	ram kumar director nu nenschu vanthavanga like pls	unknown_state
29257	29257	dialogue ellam semma mass... 10 varusam ulla eruthathu thaney theyrium athu ku munnati .... semmmaaaaaa...	Positive
29258	29258	padam  relese  anaiku  kuruma  sorry  thiruma kundi  kiliyum	Negative
29259	29259	sekka sivantha vaanam kadhai:  aravindasamy avangka appaava kolla aalai anuppi suttaan .anuppuna  aalaiavanae suttaan.appuram thiyagarajan marumaganai suttaan.appuram simbu pondaatti saayaavai arun vijay suttaan.arun vijay pondaattiya aravindasamy kanjaa cases luuuu maatti vittan.appuram aravindasamy mamanarai arunvijay suttaan.aravindasamy pondaattiya jyothikaavai simbu suttaan.appuram aravindasamy mansooralikaanai suttaan.aravindasamy arun vijay suttaan.arun vijayai simbu suttaan.kadaisila simbuvai vijay sethupathy suttaan	unknown_state
29260	29260	1996..... ayyagoooo.. padam yeppada release.... poyi aakanum	Positive
29261	29261	our lady super star  manju warrier	Positive
29262	29262	arumaiyaana padam anaitthu samoogaththinarum paarkka vaendiya padam	Positive
29263	29263	adei ennada short film la irunthu suturukinga	unknown_state
29264	29264	penn kuzhandhaigal paathukaappu migavum vaendum aanaa yaaraiyum kurai koori vittu vilagi nirka mudiyaathu	unknown_state
29265	29265	nala padatha election aprm vitu ena use	Negative
29266	29266	2019 la super social message thala vera level sir nenga i love u  thala  sir	Positive
29267	29267	arun vijay semma acting neethanya villain	Positive
29268	29268	trailera vida padam miratala irundhuchunu nenaikravanga oru like podunga.	Positive
29269	29269	nadodigal1 theatre la pakka mudiyalanu feel pandravanga like pannunga	unknown_state
29270	29270	paakupalikku appuram shathrayarkal perumaipaduraa madhiri padam eduththurukkinga thambi  @mohandreamer  .engka padichi maela vanthuduvingkaloannu payanthuttan	unknown_state
29271	29271	namma ippa enna pannna porom.sweet saapida porom	unknown_state
29272	29272	vijay sethupath semma surprise	Positive
29274	29274	thalai kaaga wait pannavanga like podunga	Positive
29275	29275	ee unlike adikunna mandanmaroke valla kundilo poy chadan para...	Negative
29276	29276	nee enna periya vasool  mannana? therla apdi thaan pesikuranga....semma dialouge	Positive
29277	29277	vachi senjirukaru last scene semma bulp for haters	Mixed_feelings
29278	29278	rajiniya villana pottutdu sethu va hero va pottu eentha semaya eenthu eekum	Mixed_feelings
29279	29279	16 yrs after oruthan ulam parha epdi than fav scene... aiuu jeans illam killinji pochu mudunga	unknown_state
29280	29280	suriya ku heroine yaru da 🤔	unknown_state
29281	29281	oru saathiyanaaga alla oru thagappanaaga naam parththu, aatharikka vaendiya padam. samooga avalatthai thunichchaludan kaattiya iyakkunarukku nandri.	Positive
29282	29282	rajinikanth like pantavargal rakshit shetty like pannradhuku ayyiram karnangal irruku..	Mixed_feelings
29283	29283	sunni mavattathula irunthu kena pundaigal sarba vazhthukkal	Positive
29284	29284	inththa samoogaththil pirantha ovvoru pennum mattrum penn pillaikalai pettra appaakkal paarkka vaendiya padam  thuroupathi	Mixed_feelings
29285	29285	super na vera level na vera vamsamda	Positive
29286	29286	naththam     satheeskumar -andiambalam (mutharaiyar samuthaayam)  enathu saarbaaga manamaarntha vaazhththukkal	Positive
29287	29287	trailer cover picture le surya anna paarka petta rajini sir pole irukkaaru	Positive
29288	29288	nee yenna vasul mannana  mass 100% true	unknown_state
29289	29289	karthi sir  tha daaaaaaaa indha diwali	Negative
29290	29290	ithe pathu katharubavan kuruma groupa thaan irupaan	Positive
29291	29291	4 hari padam saethi edhutha maari irukku???	unknown_state
29292	29292	surya anna fans hit like here	unknown_state
29293	29293	superb just 3more k to touch 200k likes	Positive
29294	29294	ayioo ponna azhagulast la paaah thalaivaaa	Positive
29295	29295	yaathavar samuthaayaththin saarbaaga manamaarntha paarattukkal... vetrtriyadaiya vaazhththukiroam...	Positive
29297	29297	yov poya ethanai thadava than paakurathu ... vera vela seiya vida maaturaru intha aalu	Negative
29298	29298	namba naatla ovonnum oru vidamana paithiyam ana avanuku indha naatu mela paithiyam	unknown_state
29299	29299	mass  thiruttu kumbalakku sariyana adi...	unknown_state
29300	29300	heading towards 10m viewss.... nadippin nayakan suriya anna	unknown_state
29301	29301	yarra yarra ivan oora keta theriyum!! varan.. munna vandhu ninnu paarra puriyum!! varlam varlam va.. varlam va bhairava!! @arunrajakamaraj	unknown_state
29302	29302	68 age la nee kalakura thaliva super star na summa va	Positive
29303	29303	nkp and viswasam trailer pathutu yaru ida paka vanduruka	Negative
