	Unnamed: 0	Sentence	Label
4661	4661	anna nenu super super anna	Positive
4663	4663	super song guru	Positive
4664	4664	hand's up	unknown_state
4665	4665	super bro	Positive
4666	4666	video atyuttamavagide munduvariyiri idu nijavagiyoo ee veediyovannu nodida nantara naanu tumba nakkiddene	Positive
4667	4667	super togare tippa	Positive
4668	4668	tital nodi ...ond matu helbeku anth annistu ...pade pade prashne keli ...alohage maditirode nivu ....nachike agbeku ..nimge.	Negative
4669	4669	yen helda guru super	Positive
4670	4670	100 days pakka annoru like madi	unknown_state
4671	4671	jai appu sir	Positive
4672	4672	suuper guru innu swalpa ugiri tick tock madorge	Negative
4673	4673	supper i love my kannada ...	Positive
4674	4674	yen song guru...benki #asn	Positive
4675	4675	super song	Positive
4676	4676	benki guru ninu	Positive
4678	4678	@shiva prakash en guru ninn problem uu	Negative
4679	4679	bucket fans like here	Mixed_feelings
4680	4680	i love to learn kannada languageni love to speak in kannadanbecause i'm from karnatakankunda nagree karnataka	unknown_state
4681	4681	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
4682	4682	@d boss mania kaili aagde iro shandru mai paruchkotave nnadak naav tale kedskolalla nndagar na nam karnataka dalle yavangu gottilla inna other state	Negative
4685	4685	yes sir....i too join	unknown_state
4686	4686	bhai main kabhi aisa video nahi dekha kisi movie mein	Negative
4687	4687	next level quality	Positive
4688	4688	masta togari tifpa	Positive
4689	4689	nimge edu funny ansutha	Negative
4690	4690	elane dina keltaa iddene	Positive
4691	4691	super movie especially last 30 mins	Positive
4692	4692	diya..... idond name alla	Negative
4693	4693	@nandi parthasarathi 🤘urkondu uura biddaru andre🤫🤫 tika kudkondu comment madak bandiddira🤣🤣	Negative
4694	4694	ondu trailer cut madak saryag baralla.trailet nodokke kasta agthide	Negative
4695	4695	supperb anna masth agi vedio madidhira	Positive
4696	4696	@vishal shetty loow yaaro nandini...... one leater haalu kodtaala	Negative
4698	4698	guruve adhu gta5 pubg alla	Mixed_feelings
4700	4700	hands up avathara	Positive
4701	4701	e jana thav sathru kuda tiktok na mathra uninstall madola ansuthe 🤦 kelsa ildhe showoff goskara tiktok madi china davrna belstisdre jothege tham mana maryade na halmadkotidare thu en jananappa ige roast madi bro tiktok madorgella.	Negative
4702	4702	movie supper sir	Positive
4704	4704	jaii bhuvneshwari 🤗	Positive
4706	4706	swabhimani shankara	Positive
4707	4707	@wind motour hasiruvaasi 🤣🤣🤣	Mixed_feelings
4708	4708	togari tippa haasya chataki super	Positive
4709	4709	cinema vrutti nambi barabedi	Mixed_feelings
4710	4710	bhaaratada gadige avananne kaluhisi nillisali iddavanu	Positive
4711	4711	superb pakka pan india movie aguthe	Positive
4712	4712	gentleman nodi bro	Mixed_feelings
4713	4713	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
4714	4714	suuper guru laust allie helidralla tika hodeo devru naa katkondidaare anta 100% nija suuper	Mixed_feelings
4715	4715	navella kannadigaru nplease nilli ngatta dha melinavaru ngattada kelaginavaru nkaraavaliyavaru nuttarakannadadavaru nuttarakarnaatakadavaru nhalemaisoorinavaru nmandyadavarunbengalurigaru nmysurina varu nkodaginavaru nkundapuradakade jana nheege nyaake ibbaga maadi nodtivi nbeda ee reeti nodade nnavella karunadunkarnatakada makkalu anta yaake nodabaradu nplease nnavella ee mannina makkalu navarella ee mannina hirameyanna melmatta kke kondoyydavaru .nhaage naav neev ellah ottu koodi karnatakada garimeyanna inna ettarakke kondoyyana nnaav kannadigaru nnaav bhaaratiya ruu nnnamaskara	Positive
4717	4717	mindariguttidone. ninna. maate.   hechchaayitallo	Mixed_feelings
4718	4718	@nandi parthasarathi mars venus inda bartira	Mixed_feelings
4720	4720	sir nimage olleyadaagali	Positive
4721	4721	kannada promotion beda.. kannadigaru nimmana gellistare	Positive
4722	4722	yakri janagalna dari tapso kelsa madtira	Negative
4723	4723	idu remake alla kanappa	Mixed_feelings
4724	4724	super rakshit shetty film song	Positive
4725	4725	namma kannadannamma heeronnamma hemmensuuper nvishnu daada abhimani galu	Positive
4727	4727	dii baas abhimaanigalinda nshubha aaraike	Positive
4728	4728	rikki baas idu charitre srushtiso avataara.haageye ee srimannarayananagali gaganadali laanchana.	Positive
4729	4729	yes tats y salman khan	unknown_state
4730	4730	estu dena yelli eddru guru e music director nsuper duper music	Positive
4731	4731	super ulti song	unknown_state
4733	4733	igun kaldalli 60 years badkodhe kasta 5000 varsa irtara yakro janara inocentna use madkotira	Negative
4734	4734	likes goskara yaakro prathi video nallu d boss fans	Negative
4735	4735	spashtavaada  kannada	Positive
4736	4736	nin tula malanaleya asvat nama avru yar kanigu kanskalake esta padala akaamat kandru noddavru ale satogtare antadrali avne band docter baklu badudnante nin avunmakanleua hogi nin anta gandu galge hog helu kate na	Negative
4737	4737	love from karnataka	Positive
4738	4738	tik tok mad suli makkalige chppali ach hodri sulimakkaliga and ladies fast chuthu sulimakkalu	Negative
4739	4739	awesome song .	Positive
4740	4740	paramvah music inn	unknown_state
4741	4741	ayyo guru... yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nmahabharata tumba olle moral story. jeevanakke bekagiro tumba paata ide idralli. adunella use madkondu olle jeevna madbeku aste.	Mixed_feelings
4742	4742	lots love from kannadigas	Positive
4744	4744	ninyavaga hindi li nodidiyappa?? swalpa link share madu??	unknown_state
4745	4745	yuddha maadabeku odabaaradunkatukara munde bhagavadgeete.... nnidu charitre srushtiso avataara rakshit avaraddu...	Positive
4748	4748	aagle tv li haaaktidaaralla guru.....	Negative
4749	4749	bindu gowda  ninage heltini kelu tiktok maaleeka nimmatavarige antaane ee app maadiddaane kelasa illade kaali irorige anta namma desakkoskara onda app delete madoke aagalla andre ninage thoo	Negative
4750	4750	@nandi parthasarathi eshtu retu ondu ratri baa saaku	Negative
4751	4751	ivara sinimaadalli samskruti eddu kaanutte	Positive
4752	4752	hands upn tamil nadu	Positive
4753	4753	nijakkoo idu charitre  srushtiso avataara	Positive
4754	4754	suuper suuper suuper	Positive
4755	4755	guru ninge like beku andre kelu kodthare adu bitu thandidabeda	Negative
4756	4756	ho guru adu pubg alla  adu yav game antha modlu thilko ninu	Negative
4757	4757	aen saang guru masth...	Positive
4758	4758	yadagiri jilla shahpur taallooku dii baas abhimaanigalu   kadeyinda prajwal devaraj movie gentleman all thebest suuper trailer	Positive
4759	4759	copy dub movie	Negative
4760	4760	yelru onde hindu muslim anta dived madbedi	Mixed_feelings
4761	4761	@praveen kumar neenamman yako gaandu tique uurina	unknown_state
4762	4762	super hands up	Positive
4763	4763	2k dislikes rashmika maandanna fanss	Negative
4765	4765	pakka correct aagi helidiri  anna	Positive
4766	4766	suspen movie prajaval	Positive
4767	4767	trailer tunukeno sakkattaagide       olledaagli chitra tandakke	Positive
4768	4768	avanilade enu illa ee bhoomimele	Positive
4769	4769	ivrantu un install madalla sulemaklu. avrna following madtiro nayigalige buddi barbeku modlu. nam india dalliro inta nayigala kathe ne istu deshad bagge yenadru gottidre tane. tiktok nalli bandu motivation helo ivlige deshad bagge keladre yenu gottiralla guru ivakke. avar maneli bodig bittidare avalna navadru enmadokagatte	Negative
4771	4771	supe togari tippa	Positive
4772	4772	movie was legendary. ninu itihasa baryoke bandirodu maga. kannada indutry history baredre eradu part irutte ondu rakshit baroku munche mattondu rakshit  bandadmele	Positive
4773	4773	namm uttar karnataka style..... nmastha mastha huliii	Positive
4774	4774	only guru randhawa	unknown_state
4775	4775	@syed akbar yes bro	Mixed_feelings
4776	4776	enn making guru	unknown_state
4777	4777	prajaprabhutvadalli britton raani ulisikondaru	Positive
4779	4779	super anna full gicha gili gili	Positive
4780	4780	baari ugadiddira bro .......full support nimage	Mixed_feelings
4781	4781	thuu nachike annodhe elwa yella vishaya galu bare joke madkonde erthiralla ... loo change aagro ennu time edhe	Negative
4782	4782	ashwath ge ashwathe saati nantha mahaan natarige nanndondu doodda salaam	Positive
4783	4783	saar ashwatth appaji antaha tandeyavarannu padeda neevu dhanyaru	Positive
4784	4784	all d best frm appu boys	Positive
4785	4785	kannada nadu only	Positive
4786	4786	dii baas fance kadeyinda aall dha best movie	Positive
4787	4787	avarige belesidorna thuliyodhu gottilla anda star patta bandamele friends na mariyodhu gottilla	Positive
4788	4788	@nandi parthasarathi adu oscar ascar alla..🤣 graphics ge pakka oscar kodtare🤣	Negative
4789	4789	tiktok mado gaandu s.. maklu	Negative
4791	4791	bhaaratada modala pramukha pidugu bhrashtachara bhaaratadalli bhrashtachara yavaga nirmoolaneyaaguttade avaaga maatra bharata prapanchada shaktishali suuper power raashtravaagi roopugolluttade	Positive
4792	4792	en guru nin line's galu super agi helidiyaa bidu	Positive
4793	4793	very good dr	Positive
4794	4794	d. boss abhimani kadeyinda	unknown_state
4795	4795	rakshit  shetty  silent  killer	Positive
4796	4796	13k dislikes frm jealous bollywood fans	Negative
4797	4797	hands up anta kottaddu yella language li onde title irli anta...yar opputtiri  illi like madi...	Positive
4798	4798	superb bro ur righttiktokers ge sariyag heliddira	Positive
4799	4799	amazing song	Positive
4800	4800	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
4801	4801	benki guru suuper	Positive
4802	4802	good message  surr	Positive
4804	4804	3million aadamele yaaru  nodta iddira	Mixed_feelings
4805	4805	nanu nodhidhini uttar pradesh forest	unknown_state
4806	4806	guru nin voice en guru adu ha ha bombat__ series agi ond heltini nanage enadru nim videos inda nakku nakku hotte novu bandre neeve javabdari helidini	Mixed_feelings
4807	4807	tamil remake nan sigapu manithan	Negative
4808	4808	bhagavanta nimmannu  mattu nimma kutumbavannu sadakala kapadali.... olleyavarige olleyade aguttade....	Positive
4809	4809	@s.g. mathapati k	Mixed_feelings
4811	4811	super bro nsakattag helidri	Positive
4812	4812	surr adhu gedde	Positive
4813	4813	hiryaru manyaga heltidru	unknown_state
4814	4814	idu charitre srushtiso avataara	Positive
4815	4815	1.4k dislikes from rashmika fans may be ...	Negative
4816	4816	edu charitre srustiso song guru	Positive
4817	4817	jai d boss	unknown_state
4818	4818	prajwal devaraj ee cinema ninna jeevanada atyadbhuta chitra galalli ondu agutte munde olle kathe galoo maadu	Positive
4819	4819	anna sakatagi matadidya  i like you  anna	Positive
4820	4820	super bro sakkathagide bro	Positive
4821	4821	nanage yaadi may shaadi  casset haadugalu bekagive	unknown_state
4822	4822	superb movie rakshit sir	Positive
4823	4823	bru youtube yaa deshakke seriddu anta gottilla  adara bagge mahiti tilisikodi	Positive
4824	4824	tyrion lannister spotted 3	Mixed_feelings
4825	4825	edellaa aagabeku andre prajakiya aadalitakke barabeku	Positive
4826	4826	nijavagiyoo idu charitre srushtiso avataara.. hats off narayana	Positive
4827	4827	keey zii aa p mugida maalam ida  kanadada charitre cinema	Positive
4828	4828	trailer nalle full story gottagbidttu...trailer bere tara try madbekittu	Negative
4829	4829	super movie in kannad film industry	Positive
4830	4830	hindi dubbed movie download link hd	unknown_state
4831	4831	howduu actually eee video nodakku munche indaanu  nange ide reethi tumbaa saari hagu pade pade yeshto baari kansu beeltittu heege obbaa vyakti shiva devastana hatra irtane naanu devastaaana dinda aache baruvaga nanna hatra idid bilpatre na keltane but duddu maatra eeskolala but hieght agirtare tanned skin tone forehead poorthi gaaya agirutte but full body ashtaag kansalli gottagallaa but ivatt eee video nodid mele mostly avre irbeku antha anstu	Positive
4832	4832	super rakshit shetti ajanish	Positive
4833	4833	super guru continue	Positive
4834	4834	suuper surr ee saang nanigantoo tumba ee aadu different anta anisidare nun  favouret saang aagide kanree. vijay prakash surr voyce please more then peples watch this song super avane srimannarayana. ishta aadre like maadi. ishta agalillawa sumne kutkolli yaak sumne  diss like maadtira	Positive
4835	4835	ulti music and signature step	Positive
4836	4836	@prithvi nayak nin tullu vasni	Negative
4837	4837	ivnige sensornalli ua certificate sikkitu adakke eega everybody hands up	Positive
4838	4838	nijvaglu e song kelthidre kushyaguthe	Positive
4839	4839	but  movie  superb	Positive
4840	4840	idu charitre srushtiso cineman1st day 1st show  booked	Positive
4841	4841	desha premigale dayawittu chaina app galannu balasabedinviramaranavannappida nammadeshada sainikara pranakkoskara ee kelasa madonanjaii hind	Positive
4842	4842	🤔🤔🤔 hello thamma navu unity maintain madthivi aithu thorskolo avyashyakathe namgila nin cmt nodid kudle yavan avr fanism bidkodala 🤣🤣 nin kano doddu sede nan maga	Negative
4843	4843	@nandi parthasarathi nin tullutumukuru haiway allie ellie helo mindrike	Negative
4845	4845	edu edu kannada industry... olle kalavidrige	Positive
4846	4846	belagavi dag release madro #diya....	Positive
4848	4848	super anna jai d boss	Positive
4849	4849	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
4850	4850	jai d boss	Positive
4851	4851	hosa prayoga yashassu sigali.	Positive
4852	4852	suuper aagi helideeya brother	Positive
4853	4853	sandaravaada kalpaneya kathe 'togari tippa'	Positive
4854	4854	krishna mosake.....karna.. duryodana.. marana ondidaru... avaranu solesalu.. pandavarige sadyane ella....	Negative
4855	4855	surr nimage horagondu olagondu maatanaaduva yaavude ondu nera nishturavaagi matanaduttiri aadudarinda ondu kade nimma manassige nemmadi anisidaroo nimma tandeyavaru modalaneya darje chitra nataraagi abhinayisuttaare aadare ivattina taluku balakina abhinayagalu huchchuhuchchagi double meaning matugalu hechchagive taavu tammatanavannu ulisikondu tandeyavara anukarisi jivanavannu nadesuttiddiri gouravanataragi olleyatanavannu ulisikondu nimma tande avaragali nivagali kalege beleyannu apeksha padede paaradarshakate yalli taavu abhinayavannu madutta bandiruttiri ondu ondondu sala nimma satvikate ge aarthikavaada hinjarita nimma manassige novannuntu maaduttade ellavoo mannu illindale bandu illige hoguvudu aatmasthairyavannu tandukolli illi aatmavillada pretatma rante badukuttiddaare yaavudu shashvatavalla aatmanu shashwatana idanna shrikrushnanu bhagavadgeete yalli heliddaane	Mixed_feelings
4856	4856	yenri sullu heltira fake fake fake fake fake	Negative
4857	4857	khandita madona bro	unknown_state
4858	4858	sanskrit language bro....	unknown_state
4859	4859	dubbing madidare song agodilaa 100 million	unknown_state
4860	4860	@sangeetha.k. chinnu show kachada illari jana hanga barataara	Negative
4862	4862	super guru 🤩🤩🤩🤩🤩	Positive
4863	4863	hands  up annodu heno bosudike	Negative
4864	4864	houdo huliya	Positive
4865	4865	nimmage ishta agidre suuper  bgm anisidare .like maadi share . kannada industries  power torisonna	Positive
4867	4867	rasmeka u r un like he is so cuteeeeee his simple  alte	unknown_state
4868	4868	bro hindi song sigthila	Mixed_feelings
4870	4870	re release maadi	Positive
4871	4871	@manoj kolya movie nododidre nodu.. bittre bidu.. loss ninge ne.. movie onthu pakka sandalwood blockbuster agutte.. doubt ee illa..	Negative
4872	4872	kankana surya grahanada samayadalli yaar yaar nodtiddira...	Mixed_feelings
4873	4873	driver.....superb sir.nobbara hangilladanthe badukbodu.nnamma jeevana dalli olledu ketdu aagle beku ade jeevana.	Positive
4874	4874	vishwajeet chauhan ok da cool	unknown_state
4875	4875	dislikers are not real kannadigas	Negative
4876	4876	kannada cinema ranga nijakkoo muluguttiruva doniye ???nn	Negative
4877	4877	yella shatti gale	Negative
4878	4878	sulemakale tic tok uninstall madi	Negative
4879	4879	sumniru bro yak nenpustiya adunna madyaratrili. goose bumps barutte. hegego aagutte	Mixed_feelings
4880	4880	super video sir	Positive
4882	4882	waa madiddare hige madbeku pan indian film ge	Positive
4883	4883	supper speech anna	Positive
4884	4884	nanna gelbodu annuta  nintanu orva rakshasa	unknown_state
4885	4885	my favorite song in 2019 is taaja samachara   sahitya priyare omme ee haadu kelidre keltaane irbeku ansutte....  everybody watch this	Positive
4886	4886	robbert fust look  nodiddira like maadi	unknown_state
4888	4888	i hate tiktok mobile thagondagindanu install made illa i hate this	Negative
4889	4889	this songs is sounds like kotigobba  kotigobba ... 🤨 ( kotigobba 2 )	Mixed_feelings
4891	4891	padhe padhe kelo music ge sharanu narayana ivane narayana	Positive
4892	4892	enn lyrics baarisiddaare guru chindi	Negative
4893	4893	gangadhar adi nuchnnamallaya	unknown_state
4894	4894	boring song .....astu power illa....not like kgf	Negative
4895	4895	sleeping beauty syndrome bari yuvakarige mathu yuvathige maatra baruthe ee vaisinnavirige alla ondhu point movie mistake	Negative
4896	4896	pratvi yen acting guru nimdu	Positive
4897	4897	pacca edu charetre shrushisti  so avatara	Positive
4898	4898	rashmikage vs takkange ede e song super guru	Negative
4899	4899	@like a phoenix hm avarige ade helbku kushi padli swalp	Negative
4900	4900	full different song	Mixed_feelings
4901	4901	nanna ee comment kannada  chalanachitra nata natiyaru	Negative
4902	4902	super bro nin ello erbekithu	Positive
4903	4903	aadk guru nan nimana gurugalu anodu	Positive
4904	4904	anna nim ella videos nodide....ella video super....innu chennagi videos maadtha iri...sonu srinivas gowda mobile touch maadoku bhaya padabek aa tara maadi	Positive
4905	4905	rajesha c n	unknown_state
4910	4910	avanae srimannarayana...- eddhu charitra shrushtisuva avatara.... 🤗	Positive
4911	4911	swalpa shankar nag no did a hage kanuthe	unknown_state
4912	4912	yes i have join... it‍	unknown_state
4913	4913	yes 100% true	unknown_state
4914	4914	@entertainment gaming nange ello kanista ilway illa	Mixed_feelings
4915	4915	@raja vishnuvardhana hagidre enu madok agolla bidu.hahaha.	Negative
4916	4916	nijavaada sadhakaru. kayakave kailasa	Positive
4917	4917	tickets amount 10000 adru mosa illa ... love you  all	Positive
4918	4918	he is an tulu film actor tulunad prince daring star pruthvi..	unknown_state
4919	4919	super  bro	Positive
4920	4920	games games cover	unknown_state
4921	4921	ashwaththama chiranjeevi aagiddu hege	Mixed_feelings
4923	4923	egina biji kelasagalalli  samaya  doreyade cinema galannu theatre galalli nodalu sadhyavagiruvudilla yaavude cinema naavu elle nodidaru saamaanya prekshakanige oppigeyaadalli ayyo intaha olleya chitravannu chitramandiradalli hanavannu kottu vikshisalu saadhyavaagadiruvudakke nanna haage eshtu jana pashchaataapa pattiruttaare innu munde dayawittu chitragala nirmapakara haagoo nirdeshakara whatsapp facebooknalli tamma account nambarannu athawa googal pay phone pay sambandhapatta number galannu namoodisi dalli cinema bagge namma abhiprayagala sameta tamage hana sandaaya sahaaya roopadalli neravaguva kaaryakke karnataka prekshakarindale chaalane sigalinnyaarigottu munde idhe hana savira galalli prarambhavagi laksha athawa kotigattale aagabahudu dayawittu nirmaapakaru nirdeshakaru anyata tappu tiliyabaaradu.	Negative
4924	4924	super nakka nakka saakayatu	Positive
4926	4926	gedde gelluve ondu dina gellale beku nimma olleya tana	Positive
4927	4927	short film editing maaduvudu hege linknn	unknown_state
4930	4930	kela dinagala hinde kannadada nata olleya kannada sinimagalannu nodi anta swalpa khaaravaagi helidaaga ellaaru kettadaagi avarannu troll maadidaru  helidavaru maatra kettavaraadaru aaga neevu summane iddaari eega anubhavisi ee nparisthitige kaarana  kannada chitrarangadalli oggattu  illa	Negative
4931	4931	super video	Positive
4932	4932	lowde song hesru en helu	Negative
4933	4933	@darshan jain 🤣🤣🤣🤣🤣🤣🤣🤟🤟🤘🤘gottu bidu maga ningu avna bagge sumne yake bildup	Negative
4934	4934	super bro nim matalli satya ide	Positive
4935	4935	@nikhil karkala	unknown_state
4936	4936	chinada tiktok ceo helidanante bharatadalli  iruvashtu somarigalu berellu illa anta idarta avara deshadavare aa app annu ashtu use madtilla  bharatadalli koti gattale use madtidare. banne maadida modi sarkarakke danyavadagalu nnjai jawan jai kisan njai hindh	Positive
4937	4937	illa guru.. ashwatama na.. bhaashe ivrige. barutte ansutte....	Negative
4939	4939	super d boss fans like	Positive
4941	4941	egu edare sir	Positive
4942	4942	gta 5 bro	unknown_state
4943	4943	hands up kannada na thu ninna	Negative
4944	4944	vaav nais saang	Positive
4945	4945	trailer super guru	Positive
4946	4946	super #dboss fans	Positive
4949	4949	diya best movie in kannada. what a acting superb <3	Positive
4950	4950	olledaytu bidi mem	unknown_state
4951	4951	jaii jaii hoow srimannarayana nnnn	Positive
4952	4952	all d best for appu fans	Positive
4953	4953	namma ureena talenta	Positive
4954	4954	odeya film yeng edhe nodudra	Mixed_feelings
4955	4955	kalaburgi and bidar jille janaru like maadi	Mixed_feelings
4956	4956	@nandi parthasarathi tunnel unnu gandu	Negative
4957	4957	yaakale magane ellaadroo kadidideya	Mixed_feelings
4958	4958	nan film  or tv serial  producer agidre nimge patra create madi olle  sambhavne kottu act mado chance kodtidde	Positive
4959	4959	jai d boss	Positive
4960	4960	sampoorna mahiti annaa dhanyavaadagalu	Positive
4961	4961	o. trending #1	Positive
4962	4962	surr.. naanu pro.. shambhu baligaara avara abhimani.. naanu avara ii 6 aadiyogalannu sumaru 1000 kkintaloo hechchu baari keliddini.. nkerege haara..ngodhi huggi gangaiah..ntogari tippa-1..ntogari tippa-2..nhalunda tavaru..nnucchina mallaiah..nnsurr.. neevu niroopisiruva matte yaava yaava rachanegalive.. dayawittu tilisi surr.	Positive
4963	4963	guru tq nan wait madtidde nin video na	Positive
4964	4964	hoooo super guru nin voice bhal superrrr	Positive
4965	4965	super movie	Positive
4966	4966	yena lyrics guru	Positive
4967	4967	rakshit shetty superb	Positive
4968	4968	music and bgm sakkat maga....	Positive
4969	4969	tiktok madoranna india gadi ge tagonduhogi bitre gotagutte avaaga	Negative
4970	4970	wow wt i seen ?? osmm	unknown_state
4971	4971	over buildup yella yaake bidu guru...story chanagi kottidre saaku...aa rashmika thika uribeku....	Negative
4972	4972	u great pa love u	Mixed_feelings
4973	4973	hands up fans like here	unknown_state
4976	4976	nimage holleyadaagali sir	Positive
4977	4977	rakshith sir fan like here	Positive
4978	4978	nija vada mathu	Positive
4979	4979	love from kerala anteeri adre olle movie ge support madalla.	Negative
4981	4981	video super bossu	Positive
4982	4982	all the best dboss darshan fans kade endaa	Positive
4983	4983	vibhinna haadu...nadbhuta vagide shatrey	Positive
4984	4984	same here guru	Positive
4985	4985	yaro guru ninu super	Positive
4986	4986	boss e nan makluge	Negative
4988	4988	edakke politics bittu voggattagi kelsa madidrene munde barakke sadya.	Positive
4989	4989	en chindi bgm guru sakkath....jai asn... from appu abhimani	Positive
4990	4990	ondolle chitrakke ee reeti  chitramandira samasye agabaradu	Negative
4991	4991	@ram jnh mnr ss	unknown_state
4992	4992	anjali devi  i hate anjali manjali gunjali	Negative
4993	4993	origin...but grown up in kapu..nimge kannada barutta wow.	Mixed_feelings
4994	4994	pakka! and kgf chapter ii idakkinta inna dodda raajya neey kattutte! waiting for asn & kgf ii	Positive
4996	4996	takathidre kariya thara movie madli	Negative
4997	4997	'idu charitre srushtisuva cinema'' endu nambuvavaru like maadi	Positive
4998	4998	ee sinimage ellaroo proothsaahisi... intaha atyuttama chitravanna belesi...	Positive
4999	4999	pratham hel oda	unknown_state
5000	5000	@vinay kumar ms avn allla guru tika urkondeddu nenu 🥴🥴	Negative
5001	5001	aen helona.....?nsimply suuper.......ndiya maatra alla... inthaha halavu sinimagalu  gelluttaa illa...nanna prakaara theatre naa ticket bele kadime agabeku.	Negative
5002	5002	haa ebbbaru obbare !	Mixed_feelings
5003	5003	sup song    hands up  asn	unknown_state
5004	5004	jai d boss	Positive
5005	5005	nakkan benki guru	Positive
5006	5006	pakka.bro ..100% nija	Mixed_feelings
5008	5008	no.1 in trending	Positive
5010	5010	@ajaya shetty sari bidi	Mixed_feelings
5011	5011	baala cholo aitri naun kathi	Positive
5012	5012	@its paramatma sumne irappa loss agoke avar en bikari ella...neev olle thukali build up kodta idira sumne	Negative
5013	5013	broo dhanushreena roast madiiii... chenagirutthe	Mixed_feelings
5014	5014	love u rakshita shetty	unknown_state
5016	5016	hands up  rakshit shetty fans	Positive
5017	5017	alla darshan fans	Mixed_feelings
5018	5018	nimge idu suit agolla sir	Positive
5019	5019	kannada industri proud to dia movie	Positive
5020	5020	jadesh kumar anna.. trailer is dashing	Positive
5021	5021	bro neev mandya dhavara	Mixed_feelings
5022	5022	benki anna benki	Positive
5023	5023	super bro yanke uninstall madbeku anno gandugale saryag helidira	Positive
5025	5025	supper bro chenngi ugdidira.🤝🤝🤝	Negative
5027	5027	super brother nev heledu estondu visaya ede anta gotedella super nem fan bro nan	Positive
5028	5028	thandage thakka maga mado kelsa hemmenda madi all the best	Positive
5029	5029	holle kelsa ban agirodu🤣	Positive
5030	5030	dboss thara ivnu jana galisoke.. dodda dodda dialogue bidalla media munde rakshit na avnge holisbedi	Negative
5031	5031	different aagide song... n	Mixed_feelings
5032	5032	even i felt the same..	unknown_state
5033	5033	guru avarige taakattiddare youtube aras agoke helu 10 15 20 second mado tick tock sadegalige youtuballi entu hattu ippattu nimisha video madoke taakattideyaa kelu nnlove u roast team und troll team	Positive
5034	5034	@nikistark x dia is kannada movie man mind ur comment	Negative
5035	5035	please all dislike 'this video.	Negative
5036	5036	namma bharatadalli baren hindu muslims g d p tumba jaste..ogattu ella hege  edre  e jamanudalle china ge meresoke agalla..	Mixed_feelings
5037	5037	super bro.........yen roast madtiya bro ....	Positive
5038	5038	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
5039	5039	@manju sonu  abhinandane	unknown_state
5040	5040	tiktok dattu putra🤣 ugeeri inna	Negative
5041	5041	tick tock #creative kannadiga nimage namma #kannada janateyinda tumbu hrudayada #dhanyavaadagalu neevu idhe reetiyinda munde innoo hecchina video galannu maadabekendu tammalli vinanti jaii hind jaii #karnataka maate	Positive
5042	5042	enta matu super	Positive
5043	5043	e tik tokrs ondisht jana mental galu bro avugalna tik tokrs anodkina chainis anbekku	Negative
5044	5044	avane srimanarayana sinimage bharatadellede geluvu sigali  kannada cinema innu beleyali. jaii bigg baas	Positive
5045	5045	kannadadalli ee tara cinematography iro movies innu barli	Positive
5046	5046	tugari tippa super...	Positive
5047	5047	ashwath avarge takka maga	Positive
5048	5048	fan war shuru madbeda guru	Negative
5049	5049	togari abhivruddhi nigamada vyavasthapaka nirdeshakarige	Positive
5050	5050	rangitarangada itihaasa marukalisuvantide!	Positive
5051	5051	kannad song super	Positive
5053	5053	re release maadi matthe gellutthe.	Positive
5054	5054	yalru hands up madi avane srimannarayana	Mixed_feelings
5055	5055	togari tippa is amazing	Positive
5057	5057	super namboke kasta agirbodu but really agirbodu	Positive
5058	5058	promotion kammi aytu bro	Negative
5059	5059	promotion chennagi nadtilla	Negative
5060	5060	1.45 to 2.00 super	Mixed_feelings
5061	5061	@funny videos  okay anna naale hogtini 🤣🤣🤣	Positive
5062	5062	keep rocking bro	Positive
5063	5063	@sandeep nagaraj o	unknown_state
5065	5065	superb really i liked it  like anything	Positive
5066	5066	d boss fans kadeindaaa best of luck	Positive
5067	5067	e bindu gowda en hucchu ididhia antha	Negative
5068	5068	namm kannada cinema	Mixed_feelings
5069	5069	sakath guru....  avan amman innu rost madri broooo navarella nam india  dalle erbardu hag rost madri..  guru	Positive
5070	5070	ee video vannu 10m views aadamele noduvavaru	Mixed_feelings
5071	5071	nijvaaglu film na teaternalli nodade iroke sry. innondu sari release madi	Positive
5072	5072	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
5073	5073	sry bro.... theatre  allie  nodoke carona  effect  kodta  ide.... plz  director byaank account  number kodi nun ticket dud haktini	Negative
5074	5074	super movi yallru nodi tumbba tumbba istavada movi	Positive
5075	5075	kannada badhiki bandhantaitu	Positive
5077	5077	super vodis soing	Positive
5078	5078	@krishnanand naik surr	unknown_state
5079	5079	jai asn njai karnataka	Positive
5080	5080	bari prayojanake barada films nododu facebook youtube li comments hodiyodu yaavalo hudugi siktale anta instagram li search madodo ede indians hanebaraha etara madidre dhesha development aagoke saadyana	Negative
5081	5081	super i like him	Positive
5082	5082	aa hudgi bandaga iro music nice	Positive
5084	5084	rashmika vaapas baaro haagide	unknown_state
5085	5085	@manjumani manjumani yes really sure	unknown_state
5086	5086	@jagadish g dambal 🤨🤗l	Positive
