	Unnamed: 0	Sentence	Label
10877	10877	ooo fabi q shesham oru faantasi drishyam.	unknown_state
10878	10878	aal kerala bheeman raghu faansinte ellah aashamsakalum	Positive
10880	10880	lalettan  double  role  avan  sathyathayundu	unknown_state
10881	10881	perunnalinu biriyaniyum selfiyu palliyil pokkum unda trailarum aaha andhass	Positive
10882	10882	fans show ku pokunavar like chy ethra per undanu nokatee	unknown_state
10883	10883	ithokke school pillerodu pooyi para saare uff mass dialogue eattan polii	Positive
10884	10884	ninakkokka pranthanoda ee penpillarudea pinnala poovannice still	unknown_state
10885	10885	jojo chetta ee padam thagarkkum njammal...	Positive
10887	10887	shariya killi chundan thanne sreenivasan enthei hajiyar	unknown_state
10888	10888	awesome mann adyamayittanu oru malayalam song ishtapedunnathu	Positive
10889	10889	*illa,njaan kandu njaane kandulloo njaan maathrame kandulloo* unni vishamikkenda	unknown_state
10890	10890	shane inte vivadhatine shesham arenkilum kanunndo?support  shane	unknown_state
10891	10891	psycho movie aanenu thooniyavar like adi	unknown_state
10892	10892	eee trailerile mikka  seenukalum padatthil illa ennathaanu  sathyam ....	unknown_state
10893	10893	annalum sunny chechiye randu shotl othukkiyallo.. kashtam tanne muthalali	Negative
10894	10894	ippolum eee paatt kelkkunnavar undo? 05/11/19	unknown_state
10895	10895	releasinte aan thanne pokum ennu   urappullavar adi like	unknown_state
10896	10896	hammo... joshi annante oru onnonnra mass veravu	Positive
10897	10897	mammookem pillerum ithil polikkum ennu urapullavar like adich pokko	unknown_state
10899	10899	film kandit ee trailer veendum kaanunavar like...	unknown_state
10900	10900	mookkutthi mookkutthi mookumme thirayoo  kutty. pattupadi kalikkaathe...	unknown_state
10901	10901	angane malayalikal vishuvinu padakkam pottikkan pokuva	unknown_state
10902	10902	ellah nalla viideokkum diss‌like adikkunna thendikal kaanum	Negative
10903	10903	00:48 sec ile portion kelkkumpol moideen film ile  kannondu chollanu  enna songumayi samyam und	Mixed_feelings
10904	10904	ittymaani trailer kalakki polichu thimirthu ee onam nammal ingedukkuvaa	Positive
10905	10905	ella new gen nadan maarum ananju...eth saubin ugam 🥰	Positive
10906	10906	short film pidikkana school pilleru ithilum nannayi cheythene trailer	Negative
10907	10907	kidu movie porinju, jose polichu machans	Positive
10908	10908	ippozhum  kelkkunnavarundo ? 03/ 09  / 2019  arelum ?	unknown_state
10909	10909	1:01 ithokke school pillerodu pooyi para saare	unknown_state
10910	10910	aadhyamayi midhun machande oru film enik kananam enna oru thonnal indakya film	Positive
10911	10911	enthonnade ithu oru panchu illallo .ithaano shailokkine pidikkaan varunnathu 🤣🤣🤣🤣  ethir bhaagathu chekuthaanaanu chekuthaan   kaathirunno   boss coming	Negative
10912	10912	orupadu ishtayi..... nalla oru cinema pratheekshikunnu.... ellrm kidu ane...	Positive
10913	10913	masses maranamasum i am thrilled katta veyitt	Positive
10914	10914	ente mammookka ningale pakaram vecan loka sinimayil aarenkilum undo illennu parayaam	Positive
10915	10915	super filmayirikum.  trailor kandappol urapichu	Positive
10916	10916	ejjati.. idivettu aittam..... poranthanaal vaazhthukkal achaayo...	Positive
10917	10917	raja yude power kanichu kodukkande	unknown_state
10918	10918	vere level padorikkum location nummadavidernnu padam pwalikkum muttheee shane ikka nummada chukaanu	Positive
10919	10919	trailer kandathode padathinu oru theerumaanayi chali padam	Negative
10920	10920	1.6k dislike by antony perumbavor ( sons)	Negative
10922	10922	nanayitunduuu...... trailer kurachu koodi nanakam ayirunu	Positive
10924	10924	super trailor katta ikka fanaya enikku vare romanjification	Positive
10925	10925	fancidress kompatteeshan: mattoru kadathanaadan ambaadi aavumo	Negative
10926	10926	ikkaaaaa. ingale ennaa level aah. ee prayathilum body... muthane	Positive
10928	10928	kidu trailer... padam super aarikum ennadhil oru samshayom illa..all the best team helen	Positive
10929	10929	aunty odi nadannu kanji koduppaanu pani	unknown_state
10930	10930	malappuram jillakkarude padam. malappuram jillakkar adi like	unknown_state
10931	10931	ente ponno orupaadu  oru rekshayumilla  adipoli   ikka uyir	Positive
10932	10932	namude kottayam shoot cheytha film kanan ethra ktym kare katta waiting unde??	unknown_state
10933	10933	fahadikkayude villanism kaanaan vendi maathram eee sinima kaanunnavar undo	Positive
10935	10935	chithram mamangam (2019)\r chalachithra samvidaanam emm padmakumaru‍\r gaanarachana rafeek ahamed\r samgeetham emm jayachandran‍\r aalapanam shreya ghoshaal	unknown_state
10936	10936	pwoli mass marana mass iam waiting	Positive
10937	10937	paatt moshamayittum viidiyoo muzhuvan kandavar like adichittu poco..	unknown_state
10939	10939	idu eppum release avunnu arikyungillum ariyamo?	unknown_state
10940	10940	oru rakashayum ella  ikka polichu	Positive
10942	10942	enikku thonnunnu abii enna mimikri tharam makanu shine nigam enna peru ittathu thanne nalloru nadan aavaan aayirikkanam ivan abhinayicha oru seane polum booar adichilla	Positive
10943	10943	plz support my chanal and subscribe  my chanal  mamangam torll video	unknown_state
10944	10944	abinayan ithihaasam nammude mammooka yude katta fans likkikooo	unknown_state
10945	10945	lalletan fans like button adichu potikke	unknown_state
10946	10946	nivin pooliyude thirichu varavinayi katta waiting	Positive
10947	10947	anu sitara voice pora.ezhuti vachatu atupole vaayikkyunnataayi tonni.but kaanaan sundari.bakki elllavarum kalakki.super.	Mixed_feelings
10948	10948	namoru naal kinakkudilil  chennanayumirunilavalaya.. eee lines eppozhum paadinadakkunnavar	unknown_state
10949	10949	nadana vismayam ennathu ithaanu, mammukka ingalu muthaanu. njaanu‍ ithiri ahankaarathode thanneyaanu parayunnath......	Positive
10950	10950	starting uber ad aanennu aarkokke thonni.hit like	unknown_state
10951	10951	joshi saarinte oru thirichuvaravaakatte ithu ....	Positive
10952	10952	hero shane nte friend um lover um aanu ente favourite couple ee padathil ....	Positive
10953	10953	sep 6 nuu theattaril ittichaayane kaanaan pookunnavar like adichum poyaa mathi	unknown_state
10954	10954	lucciferine pizhutheriyan  ravananaaya aa avatharam varunnu	Mixed_feelings
10955	10955	entaponno njettichu pratheekshichathilum appuram   rajakku pattia athirali thanne. trailerinte 2nd half kodoora maaaaaaassssss.	Positive
10956	10956	50 ll kooduthal thavana kettoo ennurappullavar maathram like adikkoo ..... #addicted	Positive
10957	10957	katta  ettan fans cant scroll without liking and subscribing this post  and me	unknown_state
10958	10958	visual treat tanne aayirikum film ennu e song katti thannu	Positive
10959	10959	verutheyalla mookithy eduthu pokililil kuthiya pinnengana kanana	unknown_state
10960	10960	ini parayam muruga nee thirnnada ennu	unknown_state
10961	10961	shine nee janippicha thanthaykku perudosham kelppikkaattha thaara puthran. ninte abhinayam njangalkkishtamaan. athu pole aantani vargees (angamali diaries, swaathanthryam ardha raathriyil  )taraputran allengilum checken poliyaa	Positive
10962	10962	oru best actor feel enikk maatramaano adiche	unknown_state
10963	10963	mammukkayude eee pakarnnattam trolleaver motham malayalasinimaye aanu nasippikkaan nokkiyathu,mammukkayude kazhivu iniyum 50%backie,dirgayuz nernnu	Positive
10964	10964	apara editing ith edit cheythayalkku irikkatte oru kuthirappavan🥇	Positive
10965	10965	malayaalathinu kammattippaadam sammaanicha rajeev raviyude priya pathni geethu mohandaasil ninnum mattoru kammattippaadam.... moothon!	Positive
10966	10966	ho padam engaanum koluthumo ennoru pedi indayirunnu... ippozha oru samadhanam aayathu	Negative
10967	10967	thanutha   rathrayil moodi  pothachu irunnu  kaanaan pattiya moovikalude oru  tempo  aake  motham pheel chey‌yunnu  kidu thriller prathishikkunnu	Positive
10968	10968	raakshasan mooviyude bgm koppi.. enthaayaalum kolaam.. pakshe villan shree nath bhasi aakaruth plz	Mixed_feelings
10969	10969	ente channel onnu subscribe cheyumoo frnzzz. plzzz	unknown_state
10971	10971	eathaayaalum shooting kazhinju. inii otta vazhiye ulloo dubbing mammookaye kondu cheyyippikkuka	Mixed_feelings
10972	10972	oru nenchidip triler  ohh manju chechi	Positive
10973	10973	one million nu ini kurachoode...	unknown_state
10974	10974	ikka phaans‌ ithonnu kandu noock ishtapedum..	unknown_state
10975	10975	maamaankathinu kannu vekkathe irikkaan aano eee paatt	Mixed_feelings
10976	10976	ettan kootiya koodoola adurappa end diloga id chirichu chavum	Negative
10977	10977	ethu dislike chaithavan marru nthu mind aaa	Negative
10978	10978	athoru kadaya mone paranj thudangiyaal 10-30 varshathe kada parayendi varum	unknown_state
10979	10979	17k views 122k likes 12k dislikes  #how is it possible..🤔	unknown_state
10980	10980	ee visula marakrille alla.ore english movie de trailer aane.but dailogue same ane	Mixed_feelings
10981	10981	aamaye vellathil ittu kollana inamaa :- ittimaani	unknown_state
10982	10982	real fansinu kuru potti tudangi 1.4k dislikes	Negative
10983	10983	padam hit.....pani ariyavunnavar film pidichal trailer kandalum goosebumps varum	Positive
10984	10984	stephen thanne kolam enn parayunnavar adi like	unknown_state
10985	10985	kanditt nalla quality olla padam aann thonnunnud	Positive
10986	10986	achanu nedan kazhiyathe poyathu makan nedunnu..achanu vendi	Positive
10987	10987	don max aayalum linto aayalum teaser heavy aayirikkum	Positive
10988	10988	eee oonathinu ittichaayan oru kalakk kalakkum ennu urappullavar ivide kamoon....	Positive
10989	10989	innu thanne ithu etramathe vattama e trailer repeat adichu kanunnennu eniku thanne ariyilla...kidiloskki	Positive
10990	10990	petta ile dialogue ithil ittath sheriyaayo?	unknown_state
10991	10991	its just like srk fan movie	Mixed_feelings
10992	10992	trailer polichu release date ennaa ?	Positive
10993	10993	ottapperu  ajay  vasudev mammookkka after block buster mamangam	Positive
10995	10995	njangade pavaykkaa krishikkulla panthal okke undallo padatthil..	unknown_state
10996	10996	padam kandittu ivde vannavarkku like adikkaanulla comment	unknown_state
10997	10997	wooooow  mathi  ithumathi  mammookkaa	Positive
10998	10998	vallaathoru pothettan aanu evidunnu kittunnu ithu polulla kathakal	Positive
10999	10999	traileril prithwiraj ne kandavar aarokke?	unknown_state
11000	11000	ithu vazhi pookunnavar ittimaaniyude aakhoshangalkkoppam ningalude swantham eee malayaalipayyante eee  mystery chaanalkoodi onnu subscribe cheyyane..	unknown_state
11002	11002	enta ponnu pappan chetta......e xmasinu engilum onnu erakko aanaye.......???waiting...waiting....waiting...waiting.......waiting...	unknown_state
11003	11003	oru paandi gundeye adichodukan avn vannee	Mixed_feelings
11004	11004	#puthanpanam nithyanada shenoy get up  pole und	Mixed_feelings
11005	11005	ee christmas driving license kond povum	Positive
11006	11006	swaasikaykku malayaala sinimayilu  shakthamaayoru thirichuvaravinu eee sinima vazhiyorukkatte......ellaavidha aashamsakalum swaasuvinum  ellaavarkkum	Positive
11007	11007	polii step..... ufff thiyettar angu kulungi ithu vannappo	Positive
11008	11008	unni mukundane kinattil eduthu  idaan thonnunnu.. abhinayikkukayaano atho vere enthelum kaanikkukayaano 🤣🤣🤣🤣	Negative
11009	11009	ntho ee moviyum ee songum....ellaavareyum orupaad ishttaaaaaaaaannu...shane  super	Positive
11010	11010	ithaano mass no  athukkum mele	Positive
11011	11011	ikka padanine dileepetta fans ella support	Positive
11012	11012	malayalam cinema pathiye telungu padam pole avukayano?	unknown_state
11013	11013	ithu audiyo maathram aanallo ullathu video vere sinimayilethanallo	unknown_state
11014	11014	ithil sharikum aara nayakan unni mukundano atho mammootiyo. teaser mwtham unni mukundan ipo paatilum unni mathram	unknown_state
11015	11015	mammookka chunks like adichu poolikku	Positive
11016	11016	laleta you are a sensation and pritvi cheta you are a genius	Positive
11019	11019	ente ponnoo ijjathii marana masss	Positive
11020	11020	e vineeth sreenivasan paat padi irunnal pore,veruthe a hinaich verupikkano?	Negative
11021	11021	pothettande direction allenkilum.. angerude padathinde feel...	Positive
11022	11022	oru deferent approach aanu. saantaa aayitt  lalettan vannirunnel polichene, laalettante shabdavum aaa body langwej umm maachu aayene. dileep kuzhappamilla, ool dhii based	Mixed_feelings
11023	11023	mass ayirikkum enna karyathil samshayam ella 🥳	Positive
11024	11024	m  a  m  a  n  g  a  m	unknown_state
11025	11025	pakka veraitti.... daivame ithokka ullathu aano	Positive
11026	11026	2019 september eppashum ee song kekanavarindo unde oru like	unknown_state
11027	11027	kandittum kandittum maduppu thonnaatha enikku maathram aano	Positive
11028	11028	ithu njaan pandu malayaalam upanyasam ezhuthiya polundu... vaakkukalude ennam thikanju pakshe vaayich nokkia oru kunthom illa	Negative
11030	11030	@ 0:26 - kamal hassan. 🧐🧐🧐	unknown_state
11031	11031	trailer rum teaser rum vidal cinema eganeya endho. chilayidathokke vellimooga feel kittyavarokke adikkeda like	Mixed_feelings
11032	11032	nanmayum yaadhaarthyabodhavumula oru sinima.jeevanulala abhinaya muhoorthangalum sinimaykku othinangunna gaanangalum, ramgangalum,ellaavarum thanne avarude kathaapaathrathe tt  neethi pulartthi.kaanaathavarkku valia oru nashtam thanne.	Positive
11033	11033	ikka fance orikkalum madura raja iragiyaal thallaruth vere onnum alla ath laalettan lucifer film cheyyunud	unknown_state
11034	11034	aaa pulli shert evide kittumo aavo	unknown_state
11035	11035	@ 0:26 - kamal hassan. 🧐🧐🧐	unknown_state
11036	11036	suspense vende enallale oru gumm ullu enna aa dilaog um aayi oru sadrishyam	Mixed_feelings
11037	11037	ikkaye big screenil kaaanaaan katta waiting... ikka anbe	Positive
11038	11038	2 divasam yengane wait cheyyanaan he	Positive
11039	11039	ippol thanne  oru  5praavashyam kandu	Positive
11040	11040	nte mammookkkaaa ejjathy itam love uuuuu ..	Positive
11041	11041	malayaala sinima annum innum cherinja tholil allah eee virinja nenjil aanu🤙 mamangam 4 day 60cr+ inii aduthathu raavanante varavaanu #shylock katta waiting shylock🤙	Positive
11042	11042	super tamil physco movies aya rakshasan ne kadathi vettum	Positive
11043	11043	tovino shakalam podikk koodi onnu improve aakanundd.. kaaranam dialogue variations chilathu kutykalude vakkupole aakunnundo ennoru samshaym und	Mixed_feelings
11044	11044	sathyam parayaalo ..ettante mukham  aaa odiyan sinimaykku  vendi nasippichathinu shesham entho oru kuzhappam pole ..thaadiyillengil kaanumbo entho pole ... athu abhinayathilum prathipaadikkunnu ..athu vegam sherry aakaan praarthikkaam :(	Negative
11045	11045	ittimaani .polikkum .eee .oonam ittichaayanu . oppam .	Positive
11046	11046	kodumkaattil aanapparipozhappazha avante ammede konakam paariya katha	unknown_state
11047	11047	malayaalathil inganoru sinimakk vendiyaanu ithrayum kaalam kaathirunnathu... fdfs confirmed	Positive
11048	11048	aaaa mundum pookal shirtum vere arund ithra look	Positive
11049	11049	stephene kaanan nale aarokke varunnundee	unknown_state
11050	11050	ningalude veettil cheria dish aantina undengil nedoo 150 chaanalukal sajanyam aayi oru roopa maasa vaadaka illaathe.kooduthal vivarangalkk immi chaanal subscribe cheytholoo. #keraladthinfo	unknown_state
11051	11051	ikkaade pilleru  369 adichu nirthikko	unknown_state
11052	11052	1:00 kuttiye freezer pootiyittirikunnu ennu thonunu	unknown_state
11053	11053	79 kaaranaaya dassettan thanneyaano ithu paadiyath...	Positive
11054	11054	16 k view 48 k like  appo youtube veendum hang aaayalle...	unknown_state
11055	11055	athupole classil ninnu vaayichavar divide camon	unknown_state
11056	11056	d companyile  jayasurya  ariyuo  ningalk  athaan  vera  level	Positive
11057	11057	padipicha sir/ miss ine vayinokkiyittullavarkk like cheyyan suvarnavasaram	unknown_state
11058	11058	prathi poovan kozhi aanennu urappaanengil pinne enthinaa padam kaanane..	unknown_state
11059	11059	sandarpham muthal enne  vareyullaa ella   ciinemakalum albhudappeduthiyittulla oreyoru   nadana vismayam mammokka	Positive
11060	11060	chacko chande  onnonnara  varavundu  mone	Positive
11061	11061	ennaa pinne ittichanta vaka oru sample vedikettoode...  trailer ishttaayi...  onam kalaru kalare...	Positive
11063	11063	katta waiting uae enna look aada uvve	Positive
11065	11065	ee like button oru thavanaye adikkaan pattu allee	Positive
11066	11066	ee asurante varavin katta waiting........mammookka.. uyir	Positive
11067	11067	mobile phonil kadapoolee ekkane ??appole theateril anakilo	Positive
11068	11068	ittichante vaka oru sample vedikkettu oonathinu  trailer	unknown_state
11069	11069	mass director joshi sir gambheera thirichuvaravu 🤗🤗🤗🤗	Positive
11070	11070	padam  soubikkka karayippichu kalanju... fahad vere level ... shammi hero aadaa	Positive
11071	11071	paattinekkaal enikku ishtapettathu comment boxes‌ aanu... ambo ijjati thugchirichu chirichu	unknown_state
11072	11072	ithoru kidilol kidilan item ayirikum..katta waiting ikkaaa	Positive
11073	11073	ochayum bahalavum illaatha tray‌larr  njaan aadyamaayittu kaanukaya	Positive
11074	11074	trailer kandappo tanne ishtapettu..... award padathinu ulla nalla scope... njn kanum	Positive
11075	11075	ittymani fansin pokunnavar ivde like chey	unknown_state
11076	11076	dileepettan undo padam hittaan  all kerala dileep fans hit like button	Positive
11077	11077	katta waiting lalettaaaaa2' nd on trending kuwait	Positive
11078	11078	ente sreya ghoshaale ingalu vere level thanne....   aaa voice oru rakshemilla @shreya ghoshal #sreyagoshal	Positive
11079	11079	nalla tholvi padam anennu trailer kandapozhe pidikitti	Negative
11080	11080	mookkutthi chechiye katta ishtamullavarundo    #chechi ishttam 🥰🥰🥰	unknown_state
11081	11081	madhura raja vijayikum ennullavar like adi	unknown_state
11082	11082	ikkayude swantham anianu vijayashamsakal...  love u dileepetta..	Positive
11083	11083	ithenthonnu brake dance aano kavi uddeshichathu..	Negative
11084	11084	nanayitunduuu...... trailer kurachu koodi nanakam ayirunu	Negative
11085	11085	potta padam aanennu thonunnu..dileep nte pottan kali kandu maduthu..	Negative
11086	11086	pulimurugan endhooo evideyo feel cheyunna poley	Mixed_feelings
11087	11087	rajuettan oru rekshayumillatto...... direction pakka...& lalettan as usual marana mass performance	Positive
11088	11088	namal eyide kure padangal kandu  kumbalangi nights njan prakasan oru yamandan ....  ee padagalude karyam orkkubol ellavarum vaanollam pokkiparayum  ellayidathum enne ellavarum kaliyaki a10te acting compare cheythu parayumbol enikku poliyum    ellathinteyum avsaanmaayi ittimany predeeksha tharunnu    d grade cheyyunnavarude  karyam kelkathe ethu valiyoru hit aakimaattanam	Positive
11089	11089	ikadapurathu kidannu eee paatt kolkkunna sukham vere evede kittum	Positive
11090	11090	vaada scene 1:51 veendum kaanaan vendi maathram vannavar oru like  adiche	unknown_state
11091	11091	raja pillerum irangan pogua ini idiyude adiyude pooramanu .	unknown_state
11092	11092	aapool ee christmas dileep aagu edukka	Positive
11094	11094	traileril ninu thanne manassilayi aval evideya ullathennu	unknown_state
11095	11095	🤣🤣🤣🤣🤣🤣 tovinok  nadakkoola  eee pani   police pani  cherunnilla soundum dressing onnum	Negative
11096	11096	ee vesham cheyan pattiya 2 malayalam actor mare ollu . athu ...ikka .prithviraj.  sheriyannengil adi like	unknown_state
11097	11097	ikka ude dance kandu njn sirichu sirichu sathu , ellarum dense kalikk	Negative
11098	11098	ithu oru charitra sinimayaanu athkond thanne mohamuntiri jimikki kammal polulla paatt pattilla eee kathakku yochicha paatt thanne yaanu ithu enikku ishttamaayi	Positive
11099	11099	ippozhathe padangal  vyathikketta peril vyathikketta kandantil vyathikketta pattum ulppeduthi irakkunnu...... alkkaar kerii ennathu vachu padam jayikkunnu	Negative
11100	11100	chaakkochante eee kidilan padatthinu ente vijayashamsakal	Positive
11101	11101	bore aayirikum nerathe ariyaaam trailer kaanichit orukarym illa	Negative
11102	11102	support from ettan fan.... ikka mwth aanu ....	Positive
11103	11103	ee pattu dhivasavum kelkan vere mood anne	Positive
11104	11104	mookkinittoru idi tharumbol ee asukam marum. mookuthi kandillanum paranju dance kalikunu athu nokki kandupidikkanollenu. enth tholinja variyanu saho?? malayala bhashayil pettenu kshaamam vanno?? ingeru thannano aavo ennu ninte moideenu vendi ezhuthye.	Negative
11105	11105	madhuraraja trailer ishtapetta lalettan fans onn like adiche	unknown_state
11106	11106	vadaaa mass dialogue..mammootty fan aya njan pattunnu...ithu lalettan thakarkumennu...koode vishakite madhura rajayum...	Positive
11107	11107	assassins creed game um undo cinema ill	unknown_state
11108	11108	sinimayil ithokke pattum ....padam vijayichaal bhagyam .....ithu kondonnum oru kaaryam illa .....oru yadhaartha muslim aaya kunhali marakkar aakaan ningalkku pattilla laal ....athinolla kazhivu ningalkkilla ....aadyao pooyi khuraan padikku ......?	Negative
11109	11109	kandu pinnum kandu veendum kandu sheham kandu ippol kandu ithu kazhinuu kandu	Positive
11110	11110	kanji fans dis like adichu thakarkkunnudu	Negative
11111	11111	eanth oola trailer korch kanji eadukkattee🤣🤣	Negative
11112	11112	chila undertaker toon aduku manakunondu  sradhichu kakanaam	Mixed_feelings
11113	11113	sajeev pilla enna sadaranakarane aarum marakaruthu...chaverinte cinema cheyyumbol chaverayi poya oru manushyan.	Negative
11114	11114	neetha pilla (airin - poomaram) phaans like here	unknown_state
11115	11115	asuran ingu ethi ...🤩....varunnathu asuranaan asuran	Positive
11116	11116	nee mookkutthi kandilla pakshe njaan vada kandu	Negative
11117	11117	nalla paatt.. trollenmaarude kopraayam  kandittu onnineyum  vilayirutharuthu	Positive
11118	11118	enthaa cheyyuka ithu mammookkayaanu hettezhs maduthu pookum	Positive
11119	11119	kumbalangi nights... thanneer mathan dinangal...   chaaya kaachal	unknown_state
11120	11120	crossed neeralee viewers within 1 day	unknown_state
11121	11121	kumbalangi il alle nammade omkv fishing and cooking‌ unni chettante veedu..	unknown_state
11122	11122	arelum notice chey‌thuvo?  eee shirt‌ aanu phul  eee teaseril.... athinte purakil oru twist‌ undaavoole?	unknown_state
11123	11123	tgfnum masterpiecenum shesham adutha vvan hit aakan pokkunna film	Positive
11124	11124	nispakshamaayi kaanunna leeii njaan :eee dassettan mammookayum enthu thenga yaanu kaanikkunnath	Negative
11125	11125	chila thinmaye jayikkaan devan ayaal poraa athinu asuran thanne avatharikkanam	unknown_state
11126	11126	intro tune chammak chalo aayit matching. anyway good	Mixed_feelings
11127	11127	joshy ee ottaperu mathitto namukku polikyaan	Positive
11128	11128	geethu mohandas... wcc shamikkanam njaan eee padam bahishkarikkumennu prakhyaapikkunnu.......	Negative
11130	11130	ettante pillere vaka. maamaankathinu pakaram pidicho oru hitt‌	Positive
11131	11131	padam utubil irakiyal chilappo hittavum.theateril valya pradeeksha vakenda.	Positive
11132	11132	chaakkochante anchaam paathirakk‌ katta lalettan faansinte orayiram ashamsakal	Positive
11133	11133	dec 14 poraamm kodde kerre makaallle	Positive
11134	11134	odiyan fans dislike  mamamgam fans like and comment	unknown_state
11135	11135	lalettan jeevanaan laalettante aniyanmar ellaarum ente chaanal onnu subscriber cheyyaamo....njaanum oru kadutha lalettan phaan aanu.....enic cheythu tharaan pattunna oru sahayam alle ithu plss cheyyumo suhruthukale	unknown_state
11136	11136	ittimani mannikunnel ittimani uyir mannichayan loading just 8 minutes	unknown_state
11137	11137	puthiya kuppiyil pazhaya veenju aano kristhumasinu... pheel so	Mixed_feelings
11138	11138	padam kandittu triler kaanaan vannavar undo	unknown_state
11139	11139	shylock 100 cr adikkum ennu parayunnavar ivade come on	Positive
11140	11140	mammokka thug life mashup	unknown_state
11141	11141	aju varghese in negative role	unknown_state
11142	11142	aamel vellathil mukki kolluna inama  thanthaykku vilichathe ayirikollu pakshe chineseiyalathu kondu kelkkan rasam undh  adhukondu ittichante oru samble vedikketu koode laletta	unknown_state
11144	11144	model schoolil padichavar ivide like adi🥰🥰	unknown_state
11145	11145	muthe royal mech...mexyans ellam irangi vaade....	unknown_state
11146	11146	enthu myru dailogado ikkayude ketitile athu pole para mo e.	Negative
11147	11147	who did better enu manaslavnilaaa...elarum polichhh film kandu vanitm hangover marunilaalo ...shoo	Positive
11148	11148	0.40 il entha ella indian flags um talakuthi vechirikkunne ?	unknown_state
11149	11149	are vaaa ... vayalar ezhutuvo ithupole	unknown_state
11150	11150	oonam hitt‌  chandralekha  maanthrikam  raavanaabharavu  balleton  ranbebi rann natturajavu   naran	Positive
11151	11151	mmade shreya ghoshaalinu kondu pooyi koduttha oru paatte...   🤭🤪	unknown_state
11153	11153	immi oonam lalettan pillerum ing edukkuvaa...	Positive
11154	11154	unnni mukundante padamenn paranj arenkilum vanno makkale	unknown_state
11155	11155	aa pillere aadhyam paranja dialogue manasilavathath enikk mathramano	unknown_state
11156	11156	onnegill oru memories kittum allegill  oru rakshasan chilappol athukkum melea...	Positive
11157	11157	njaan oru lalettan fan ane but trailer kandappo manasilaayi  8 nilayil eee padam pott..... manasilaayi angane eee prethikshayum pooyi	Positive
11158	11158	1:14 aaroo oraalalla ente eattan	unknown_state
11159	11159	eattan vere levelaaa	Positive
11160	11160	ee avinja fansukare kond thottaallo dei padam kollamengil oodum allel pottum	Negative
11161	11161	poli annu kidu annu mass annu pine	Positive
11162	11162	thoppil joppan’s touch undoooooooonu cheriya samsayamilladilladilladillaaaa	Mixed_feelings
11163	11163	thambraante kaalintedayil   ninnum   kochinte kalanju  poya  mookkutthi  kittiyittundu   tirayan sahaayicha  ellaavarkkum  manavaalan  sansinte peril  orayiram  nandi	Negative
11164	11164	90sil kaalapani pole oru film edutha priyadharshan ithu oru valiya karaym onnum alla	Positive
11165	11165	vishu steefan ichaayan kondupoyi  oonam ittichaayanullathaanenna urappullavar adii like	unknown_state
11166	11166	vineeth ettanae trailer kandappozhe oru hope undayirunu .anganeya filim kanan poyath.hope ottu thettiyila.enna padama.oho oru rakshayum ella.suprbb.vakkukal kittunila.nammude school /plustwo lifeilek kootikond poyi,all team congrtz.	Positive
11167	11167	ethilum oru puli murugan ilathilillilo alle	Mixed_feelings
11168	11168	mookkoothi eduthu kondu poyath ikkaayaanu athaanu pulli mungikalanjathu	unknown_state
11169	11169	unni mukundande kuduma azhichu kudanjaal kittum olipichu vacha mukkuthi! aa nilpum kalla lakshanavum kandaalariyaam	unknown_state
11170	11170	k.s.r.t.c  bussill ninnu ee pattu kelkanam. urangi pogom	unknown_state
11171	11171	1:22 entammo ijjathi mass scenes edukkan prithvirajine konde pattathullu	Positive
11172	11172	nalla stori undengil padam hitt aavum...peru kettittu nyoo jaann thattikkoott pole thonnunnu...	Negative
11173	11173	eee mookkutthi cases cbi kondu anweshippikkanam	unknown_state
11174	11174	uyiril thodum thalir  viralavane nee … arike nadakkane alayum  chudu kattininu koottinayay naamoru naal… kinakkudilil  chennanayu, miru nilavalayay  aarum….kaanaa… hridayatharamathil  uruki naamannaarum kelkkaa…pranayajalakadha palavuru parayumo?  uyiril thodum kulir viralaayidaam njan arike nadannidaam alayum chudu kattininu koottinayay  naamoru naal kinakkudilil chennanayu, miru nilavalayay  aarum…kaanaa… hridayatharamathil uruki naamannaarum kelkkaa….pranayajalakadha palavuru parayumo?  vazhiyorangal thorum thanalayee padarchilla nee kudayay nivarnnu nee novaaraathe thoraathe peyke thuzhayolangal pol nin kadavathonnu njan thottu melle  kaattee chillayithil veeshane kaare ilayithil peyyane melle theeramithilolangalolangalay nee varoo….  uyiril thalodeedum uyirayidum naam…. naamorunaal kinakkadalil chennayumiru nilaanadiyay  aarum….kaanaa… hridayatharamathil uruki naamannaarum kelkkaa….pranayajalakadha palavuru thudarumo?	unknown_state
11175	11175	ufff addictedethra ketitum kanditum matyavunillaaa....atrakkk feel...	Positive
11176	11176	*priya ajay ettaa... enne ningalude asisttant aakumo... paisa onnum tharanda... padam engane staanderd acam ennu njaan kaanichu tharaam... pls pls pls.. ningalude adipoli mass films kaananulla aakamksha kondu chodichathaanu... kazhiyumenkil please onnu onnu enne asisttant aakkanam..  athukondulla gunam ningalkk kittum... prekshakarkku  sinima kaanumbozhum* ningalude athe wave length thanne aan enikum..pakshe lkg ism ishtalla standard and executive ath ipo action anenkilum dialogue anenkilum. enik sadhikum pls...replay me	Negative
11177	11177	repeat adich kanunnever ivde like adik	unknown_state
11178	11178	linto kuriante vaka graphics over aaayipooyeennu thoonunn...ikka super	Mixed_feelings
11179	11179	avsanam kanich pusthkam vayikunn auntyudae expression kandal fahadikkyudae character level ejjathi trailer brillarance	Positive
